1417399380  4.86106E+03,  3.88937E+03, -6.69178E+03,  5.75076E+03
1417399440  4.79522E+03,  3.91748E+03, -6.76536E+03,  5.78209E+03
1417399500  4.72842E+03,  3.94480E+03, -6.83758E+03,  5.81264E+03
1417399560  4.66069E+03,  3.97135E+03, -6.90845E+03,  5.84239E+03
1417399620  4.59205E+03,  3.99712E+03, -6.97797E+03,  5.87135E+03
1417399680  4.52252E+03,  4.02212E+03, -7.04613E+03,  5.89952E+03
1417399740  4.45212E+03,  4.04635E+03, -7.11294E+03,  5.92691E+03
1417399800  4.38087E+03,  4.06980E+03, -7.17839E+03,  5.95352E+03
1417399860  4.30879E+03,  4.09249E+03, -7.24248E+03,  5.97934E+03
1417399920  4.23590E+03,  4.11442E+03, -7.30522E+03,  6.00439E+03
1417399980  4.16223E+03,  4.13558E+03, -7.36660E+03,  6.02865E+03
1417400040  4.08779E+03,  4.15597E+03, -7.42662E+03,  6.05213E+03
1417400100  4.01261E+03,  4.17561E+03, -7.48528E+03,  6.07484E+03
1417400160  3.93669E+03,  4.19450E+03, -7.54258E+03,  6.09678E+03
1417400220  3.86006E+03,  4.21262E+03, -7.59852E+03,  6.11794E+03
1417400280  3.78275E+03,  4.22999E+03, -7.65310E+03,  6.13833E+03
1417400340  3.70475E+03,  4.24661E+03, -7.70631E+03,  6.15795E+03
1417400400  3.62611E+03,  4.26248E+03, -7.75816E+03,  6.17680E+03
1417400460  3.54682E+03,  4.27760E+03, -7.80864E+03,  6.19488E+03
1417400520  3.46691E+03,  4.29198E+03, -7.85775E+03,  6.21219E+03
1417400580  3.38641E+03,  4.30560E+03, -7.90550E+03,  6.22874E+03
1417400640  3.30531E+03,  4.31849E+03, -7.95188E+03,  6.24452E+03
1417400700  3.22364E+03,  4.33063E+03, -7.99688E+03,  6.25954E+03
1417400760  3.14142E+03,  4.34203E+03, -8.04052E+03,  6.27380E+03
1417400820  3.05867E+03,  4.35269E+03, -8.08278E+03,  6.28729E+03
1417400880  2.97540E+03,  4.36261E+03, -8.12366E+03,  6.30003E+03
1417400940  2.89162E+03,  4.37179E+03, -8.16317E+03,  6.31200E+03
1417401000  2.80735E+03,  4.38024E+03, -8.20131E+03,  6.32322E+03
1417401060  2.72261E+03,  4.38795E+03, -8.23806E+03,  6.33367E+03
1417401120  2.63741E+03,  4.39493E+03, -8.27343E+03,  6.34337E+03
1417401180  2.55178E+03,  4.40117E+03, -8.30742E+03,  6.35231E+03
1417401240  2.46572E+03,  4.40668E+03, -8.34002E+03,  6.36049E+03
1417401300  2.37924E+03,  4.41147E+03, -8.37124E+03,  6.36792E+03
1417401360  2.29238E+03,  4.41552E+03, -8.40107E+03,  6.37459E+03
1417401420  2.20513E+03,  4.41884E+03, -8.42950E+03,  6.38051E+03
1417401480  2.11752E+03,  4.42143E+03, -8.45655E+03,  6.38567E+03
1417401540  2.02956E+03,  4.42330E+03, -8.48220E+03,  6.39008E+03
1417401600  1.94127E+03,  4.42444E+03, -8.50645E+03,  6.39373E+03
1417401660  1.85265E+03,  4.42485E+03, -8.52930E+03,  6.39663E+03
1417401720  1.76373E+03,  4.42453E+03, -8.55075E+03,  6.39878E+03
1417401780  1.67452E+03,  4.42349E+03, -8.57079E+03,  6.40017E+03
1417401840  1.58504E+03,  4.42173E+03, -8.58943E+03,  6.40081E+03
1417401900  1.49529E+03,  4.41924E+03, -8.60665E+03,  6.40069E+03
1417401960  1.40530E+03,  4.41603E+03, -8.62246E+03,  6.39982E+03
1417402020  1.31508E+03,  4.41209E+03, -8.63686E+03,  6.39820E+03
1417402080  1.22464E+03,  4.40743E+03, -8.64983E+03,  6.39582E+03
1417402140  1.13400E+03,  4.40205E+03, -8.66138E+03,  6.39269E+03
1417402200  1.04317E+03,  4.39594E+03, -8.67151E+03,  6.38881E+03
1417402260  9.52172E+02,  4.38911E+03, -8.68020E+03,  6.38417E+03
1417402320  8.61014E+02,  4.38156E+03, -8.68747E+03,  6.37878E+03
1417402380  7.69714E+02,  4.37328E+03, -8.69329E+03,  6.37263E+03
1417402440  6.78286E+02,  4.36428E+03, -8.69768E+03,  6.36573E+03
1417402500  5.86745E+02,  4.35456E+03, -8.70062E+03,  6.35807E+03
1417402560  4.95105E+02,  4.34412E+03, -8.70212E+03,  6.34965E+03
1417402620  4.03383E+02,  4.33295E+03, -8.70216E+03,  6.34048E+03
1417402680  3.11592E+02,  4.32106E+03, -8.70075E+03,  6.33055E+03
1417402740  2.19749E+02,  4.30844E+03, -8.69787E+03,  6.31986E+03
1417402800  1.27868E+02,  4.29511E+03, -8.69353E+03,  6.30841E+03
1417402860  3.59653E+01,  4.28104E+03, -8.68772E+03,  6.29621E+03
1417402920 -5.59443E+01,  4.26626E+03, -8.68044E+03,  6.28324E+03
1417402980 -1.47845E+02,  4.25075E+03, -8.67168E+03,  6.26951E+03
1417403040 -2.39721E+02,  4.23451E+03, -8.66144E+03,  6.25502E+03
1417403100 -3.31557E+02,  4.21755E+03, -8.64971E+03,  6.23977E+03
1417403160 -4.23336E+02,  4.19986E+03, -8.63648E+03,  6.22375E+03
1417403220 -5.15042E+02,  4.18144E+03, -8.62176E+03,  6.20697E+03
1417403280 -6.06659E+02,  4.16230E+03, -8.60553E+03,  6.18941E+03
1417403340 -6.98170E+02,  4.14242E+03, -8.58780E+03,  6.17110E+03
1417403400 -7.89559E+02,  4.12182E+03, -8.56855E+03,  6.15201E+03
1417403460 -8.80809E+02,  4.10049E+03, -8.54778E+03,  6.13216E+03
1417403520 -9.71902E+02,  4.07843E+03, -8.52548E+03,  6.11153E+03
1417403580 -1.06282E+03,  4.05564E+03, -8.50165E+03,  6.09013E+03
1417403640 -1.15355E+03,  4.03211E+03, -8.47628E+03,  6.06796E+03
1417403700 -1.24407E+03,  4.00785E+03, -8.44937E+03,  6.04501E+03
1417403760 -1.33436E+03,  3.98286E+03, -8.42090E+03,  6.02128E+03
1417403820 -1.42440E+03,  3.95714E+03, -8.39088E+03,  5.99678E+03
1417403880 -1.51418E+03,  3.93067E+03, -8.35929E+03,  5.97149E+03
1417403940 -1.60368E+03,  3.90347E+03, -8.32614E+03,  5.94543E+03
1417404000 -1.69287E+03,  3.87553E+03, -8.29140E+03,  5.91858E+03
1417404060 -1.78175E+03,  3.84686E+03, -8.25508E+03,  5.89095E+03
1417404120 -1.87027E+03,  3.81744E+03, -8.21717E+03,  5.86253E+03
1417404180 -1.95844E+03,  3.78728E+03, -8.17766E+03,  5.83332E+03
1417404240 -2.04622E+03,  3.75638E+03, -8.13654E+03,  5.80333E+03
1417404300 -2.13360E+03,  3.72473E+03, -8.09381E+03,  5.77254E+03
1417404360 -2.22055E+03,  3.69234E+03, -8.04945E+03,  5.74095E+03
1417404420 -2.30705E+03,  3.65920E+03, -8.00346E+03,  5.70858E+03
1417404480 -2.39308E+03,  3.62532E+03, -7.95584E+03,  5.67540E+03
1417404540 -2.47862E+03,  3.59069E+03, -7.90657E+03,  5.64143E+03
1417404600 -2.56364E+03,  3.55530E+03, -7.85564E+03,  5.60665E+03
1417404660 -2.64811E+03,  3.51917E+03, -7.80305E+03,  5.57107E+03
1417404720 -2.73203E+03,  3.48228E+03, -7.74879E+03,  5.53469E+03
1417404780 -2.81535E+03,  3.44464E+03, -7.69285E+03,  5.49750E+03
1417404840 -2.89805E+03,  3.40625E+03, -7.63521E+03,  5.45950E+03
1417404900 -2.98011E+03,  3.36709E+03, -7.57588E+03,  5.42069E+03
1417404960 -3.06150E+03,  3.32718E+03, -7.51484E+03,  5.38106E+03
1417405020 -3.14219E+03,  3.28651E+03, -7.45208E+03,  5.34062E+03
1417405080 -3.22215E+03,  3.24508E+03, -7.38760E+03,  5.29936E+03
1417405140 -3.30136E+03,  3.20289E+03, -7.32138E+03,  5.25729E+03
1417405200 -3.37978E+03,  3.15994E+03, -7.25341E+03,  5.21439E+03
1417405260 -3.45738E+03,  3.11622E+03, -7.18368E+03,  5.17067E+03
1417405320 -3.53414E+03,  3.07174E+03, -7.11219E+03,  5.12612E+03
1417405380 -3.61002E+03,  3.02650E+03, -7.03893E+03,  5.08075E+03
1417405440 -3.68498E+03,  2.98048E+03, -6.96387E+03,  5.03455E+03
1417405500 -3.75899E+03,  2.93370E+03, -6.88702E+03,  4.98752E+03
1417405560 -3.83202E+03,  2.88615E+03, -6.80837E+03,  4.93965E+03
1417405620 -3.90402E+03,  2.83784E+03, -6.72790E+03,  4.89095E+03
1417405680 -3.97497E+03,  2.78875E+03, -6.64559E+03,  4.84142E+03
1417405740 -4.04482E+03,  2.73889E+03, -6.56146E+03,  4.79105E+03
1417405800 -4.11353E+03,  2.68826E+03, -6.47547E+03,  4.73984E+03
1417405860 -4.18107E+03,  2.63687E+03, -6.38762E+03,  4.68779E+03
1417405920 -4.24738E+03,  2.58470E+03, -6.29790E+03,  4.63490E+03
1417405980 -4.31243E+03,  2.53176E+03, -6.20631E+03,  4.58116E+03
1417406040 -4.37616E+03,  2.47805E+03, -6.11282E+03,  4.52659E+03
1417406100 -4.43854E+03,  2.42357E+03, -6.01743E+03,  4.47117E+03
1417406160 -4.49950E+03,  2.36833E+03, -5.92013E+03,  4.41490E+03
1417406220 -4.55901E+03,  2.31231E+03, -5.82091E+03,  4.35780E+03
1417406280 -4.61701E+03,  2.25553E+03, -5.71976E+03,  4.29985E+03
1417406340 -4.67345E+03,  2.19799E+03, -5.61667E+03,  4.24105E+03
1417406400 -4.72826E+03,  2.13968E+03, -5.51162E+03,  4.18142E+03
1417406460 -4.78140E+03,  2.08062E+03, -5.40462E+03,  4.12094E+03
1417406520 -4.83279E+03,  2.02080E+03, -5.29565E+03,  4.05962E+03
1417406580 -4.88239E+03,  1.96022E+03, -5.18470E+03,  3.99746E+03
1417406640 -4.93012E+03,  1.89890E+03, -5.07177E+03,  3.93447E+03
1417406700 -4.97591E+03,  1.83683E+03, -4.95685E+03,  3.87065E+03
1417406760 -5.01970E+03,  1.77402E+03, -4.83992E+03,  3.80600E+03
1417406820 -5.06142E+03,  1.71047E+03, -4.72099E+03,  3.74052E+03
1417406880 -5.10098E+03,  1.64621E+03, -4.60006E+03,  3.67422E+03
1417406940 -5.13831E+03,  1.58122E+03, -4.47710E+03,  3.60711E+03
1417407000 -5.17333E+03,  1.51551E+03, -4.35213E+03,  3.53919E+03
1417407060 -5.20595E+03,  1.44911E+03, -4.22515E+03,  3.47047E+03
1417407120 -5.23608E+03,  1.38201E+03, -4.09614E+03,  3.40096E+03
1417407180 -5.26364E+03,  1.31424E+03, -3.96511E+03,  3.33066E+03
1417407240 -5.28852E+03,  1.24580E+03, -3.83206E+03,  3.25959E+03
1417407300 -5.31062E+03,  1.17670E+03, -3.69701E+03,  3.18777E+03
1417407360 -5.32985E+03,  1.10696E+03, -3.55994E+03,  3.11520E+03
1417407420 -5.34609E+03,  1.03661E+03, -3.42088E+03,  3.04190E+03
1417407480 -5.35924E+03,  9.65653E+02, -3.27984E+03,  2.96788E+03
1417407540 -5.36916E+03,  8.94117E+02, -3.13683E+03,  2.89318E+03
1417407600 -5.37575E+03,  8.22026E+02, -2.99186E+03,  2.81780E+03
1417407660 -5.37886E+03,  7.49405E+02, -2.84496E+03,  2.74177E+03
1417407720 -5.37838E+03,  6.76282E+02, -2.69616E+03,  2.66512E+03
1417407780 -5.37416E+03,  6.02690E+02, -2.54548E+03,  2.58788E+03
1417407840 -5.36605E+03,  5.28662E+02, -2.39297E+03,  2.51008E+03
1417407900 -5.35392E+03,  4.54237E+02, -2.23865E+03,  2.43175E+03
1417407960 -5.33759E+03,  3.79458E+02, -2.08258E+03,  2.35294E+03
1417408020 -5.31691E+03,  3.04369E+02, -1.92482E+03,  2.27369E+03
1417408080 -5.29172E+03,  2.29022E+02, -1.76542E+03,  2.19404E+03
1417408140 -5.26184E+03,  1.53473E+02, -1.60446E+03,  2.11406E+03
1417408200 -5.22708E+03,  7.77820E+01, -1.44202E+03,  2.03380E+03
1417408260 -5.18726E+03,  2.01651E+00, -1.27818E+03,  1.95332E+03
1417408320 -5.14220E+03, -7.37503E+01, -1.11305E+03,  1.87270E+03
1417408380 -5.09169E+03, -1.49438E+02, -9.46742E+02,  1.79201E+03
1417408440 -5.03553E+03, -2.24959E+02, -7.79391E+02,  1.71135E+03
1417408500 -4.97351E+03, -3.00218E+02, -6.11137E+02,  1.63080E+03
1417408560 -4.90543E+03, -3.75109E+02, -4.42144E+02,  1.55048E+03
1417408620 -4.83107E+03, -4.49519E+02, -2.72591E+02,  1.47049E+03
1417408680 -4.75021E+03, -5.23323E+02, -1.02679E+02,  1.39096E+03
1417408740 -4.66265E+03, -5.96387E+02,  6.73692E+01,  1.31202E+03
1417408800 -4.56816E+03, -6.68563E+02,  2.37308E+02,  1.23382E+03
1417408860 -4.46655E+03, -7.39694E+02,  4.06866E+02,  1.15653E+03
1417408920 -4.35760E+03, -8.09609E+02,  5.75743E+02,  1.08031E+03
1417408980 -4.24114E+03, -8.78125E+02,  7.43613E+02,  1.00536E+03
1417409040 -4.11697E+03, -9.45044E+02,  9.10117E+02,  9.31881E+02
1417409100 -3.98495E+03, -1.01016E+03,  1.07487E+03,  8.60084E+02
1417409160 -3.84493E+03, -1.07324E+03,  1.23744E+03,  7.90204E+02
1417409220 -3.69681E+03, -1.13406E+03,  1.39739E+03,  7.22487E+02
1417409280 -3.54050E+03, -1.19236E+03,  1.55422E+03,  6.57193E+02
1417409340 -3.37599E+03, -1.24790E+03,  1.70742E+03,  5.94594E+02
1417409400 -3.20327E+03, -1.30041E+03,  1.85645E+03,  5.34974E+02
1417409460 -3.02241E+03, -1.34960E+03,  2.00073E+03,  4.78622E+02
1417409520 -2.83353E+03, -1.39522E+03,  2.13967E+03,  4.25835E+02
1417409580 -2.63683E+03, -1.43698E+03,  2.27268E+03,  3.76912E+02
1417409640 -2.43255E+03, -1.47462E+03,  2.39913E+03,  3.32146E+02
1417409700 -2.22105E+03, -1.50788E+03,  2.51842E+03,  2.91825E+02
1417409760 -2.00272E+03, -1.53651E+03,  2.62995E+03,  2.56222E+02
1417409820 -1.77806E+03, -1.56028E+03,  2.73313E+03,  2.25591E+02
1417409880 -1.54764E+03, -1.57901E+03,  2.82742E+03,  2.00160E+02
1417409940 -1.31209E+03, -1.59252E+03,  2.91234E+03,  1.80127E+02
1417410000 -1.07211E+03, -1.60068E+03,  2.98742E+03,  1.65651E+02
1417410060 -8.28468E+02, -1.60339E+03,  3.05230E+03,  1.56850E+02
1417410120 -5.81969E+02, -1.60061E+03,  3.10668E+03,  1.53796E+02
1417410180 -3.33447E+02, -1.59232E+03,  3.15035E+03,  1.56513E+02
1417410240 -8.37597E+01, -1.57858E+03,  3.18316E+03,  1.64976E+02
1417410300  1.66236E+02, -1.55946E+03,  3.20509E+03,  1.79115E+02
1417410360  4.15694E+02, -1.53508E+03,  3.21619E+03,  1.98813E+02
1417410420  6.63797E+02, -1.50561E+03,  3.21658E+03,  2.23913E+02
1417410480  9.09765E+02, -1.47125E+03,  3.20648E+03,  2.54219E+02
1417410540  1.15287E+03, -1.43223E+03,  3.18618E+03,  2.89504E+02
1417410600  1.39244E+03, -1.38878E+03,  3.15602E+03,  3.29516E+02
1417410660  1.62787E+03, -1.34119E+03,  3.11641E+03,  3.73983E+02
1417410720  1.85863E+03, -1.28973E+03,  3.06778E+03,  4.22617E+02
1417410780  2.08424E+03, -1.23469E+03,  3.01060E+03,  4.75126E+02
1417410840  2.30431E+03, -1.17635E+03,  2.94537E+03,  5.31210E+02
1417410900  2.51850E+03, -1.11500E+03,  2.87259E+03,  5.90575E+02
1417410960  2.72654E+03, -1.05093E+03,  2.79276E+03,  6.52931E+02
1417411020  2.92823E+03, -9.84408E+02,  2.70641E+03,  7.17995E+02
1417411080  3.12341E+03, -9.15693E+02,  2.61401E+03,  7.85494E+02
1417411140  3.31198E+03, -8.45036E+02,  2.51606E+03,  8.55169E+02
1417411200  3.49387E+03, -7.72675E+02,  2.41302E+03,  9.26776E+02
1417411260  3.66905E+03, -6.98831E+02,  2.30534E+03,  1.00008E+03
1417411320  3.83755E+03, -6.23713E+02,  2.19344E+03,  1.07487E+03
1417411380  3.99939E+03, -5.47514E+02,  2.07774E+03,  1.15093E+03
1417411440  4.15463E+03, -4.70414E+02,  1.95860E+03,  1.22808E+03
1417411500  4.30337E+03, -3.92577E+02,  1.83638E+03,  1.30615E+03
1417411560  4.44568E+03, -3.14156E+02,  1.71143E+03,  1.38498E+03
1417411620  4.58170E+03, -2.35291E+02,  1.58404E+03,  1.46440E+03
1417411680  4.71152E+03, -1.56110E+02,  1.45452E+03,  1.54430E+03
1417411740  4.83530E+03, -7.67296E+01,  1.32313E+03,  1.62455E+03
1417411800  4.95315E+03,  2.74261E+00,  1.19011E+03,  1.70502E+03
1417411860  5.06522E+03,  8.22099E+01,  1.05571E+03,  1.78562E+03
1417411920  5.17165E+03,  1.61584E+02,  9.20132E+02,  1.86625E+03
1417411980  5.27258E+03,  2.40784E+02,  7.83578E+02,  1.94682E+03
1417412040  5.36816E+03,  3.19739E+02,  6.46229E+02,  2.02726E+03
1417412100  5.45853E+03,  3.98381E+02,  5.08255E+02,  2.10749E+03
1417412160  5.54382E+03,  4.76652E+02,  3.69811E+02,  2.18745E+03
1417412220  5.62419E+03,  5.54497E+02,  2.31041E+02,  2.26708E+03
1417412280  5.69976E+03,  6.31868E+02,  9.20750E+01,  2.34632E+03
1417412340  5.77068E+03,  7.08721E+02, -4.69634E+01,  2.42512E+03
1417412400  5.83706E+03,  7.85016E+02, -1.85963E+02,  2.50345E+03
1417412460  5.89905E+03,  8.60719E+02, -3.24819E+02,  2.58126E+03
1417412520  5.95676E+03,  9.35796E+02, -4.63438E+02,  2.65851E+03
1417412580  6.01033E+03,  1.01022E+03, -6.01731E+02,  2.73517E+03
1417412640  6.05986E+03,  1.08397E+03, -7.39618E+02,  2.81121E+03
1417412700  6.10547E+03,  1.15701E+03, -8.77024E+02,  2.88661E+03
